state,state_abbrev,location,longitude,latitude,date,summary
Colorado,CO,Prowers County,-102.2547919,37.8433756,2/9/2017,"2/9/2017 - Well, I am 24 years old, male and live in the middle of nowhere. Literally. I will be short and simple about my encounter. I was getting home late one day, after dropping my sister off at the airport in Lamar, Colorado. I live just under 7 miles north of the Oklahoma border, on 250 acres of land. I have a trap line running around my property for coyotes. The first 2 traps I checked were empty, so I headed south. That’s when I saw this thing. At first, I thought it was a coyote. A BIG coyote! It was almost 5 feet tall, on all fours! It was caught in my trap and was running around, making a dust cloud, and then it stopped and looked at me. Now, I use a Duke No. 3 leg-hold trap, so I can catch a variety of things in it. Anyways, I slammed on the brakes and my truck stalled, because it’s a manual. I was fumbling for the keys to start it. It’s an old farm truck, with a carburetor on it and it had quite an after-fire. Once it heard that, it lunged at me and roared. I saw that it had its hand (not paw but a hand) caught in my trap (right hand to be exact). It had probably been looking for the dead rabbit I had in the bait hole next to the trap. It then stood up and ripped the 2 earth anchors I had, 24 inches in the ground, right out! It took me a long time to put them in with a 10-pound hammer, but it pulled them straight out, within 15 seconds. After it did that, it just stood there, looking at me. It felt like an eternity and I knew my .357 would do nothing to stop this thing if it came at me. I prayed to God that it wouldn’t come for me, in my truck. I was looking at it in shock and awe and noticed that it had orange eyes. They weren’t glowing. Instead, they had a tint, like a cats eyes in the dark. They may have been reflecting my headlights. I can’t be sure. It then took a step towards me, curled up its upper lip, showing me its teeth. They were huge! The longest 2 had to have been 4-5 inches long! It then growled at me and then it was gone in the blink of an eye. I was scared crapless then! I jammed the truck into gear and spun the tires, getting out of dodge! Like I said earlier, it seemed like an eternity, but it must have lasted no more than 30 seconds at the max.

I later returned with an Indian friend of mine. He is part Arapaho. I grew up with him and trusted him. He told me some stories that were passed down through his grandparent’s tribe and mentioned something about a Loup Garou or french werewolf. He also told me how fur trappers, in the late 1700’s-1800’s, were chased off the land in the Rockies from this thing. After some research online, I found your channel and here I am now. I really am glad you have made this channel for people who have encountered these things. I use to work ’till about 10-11 at night, but I sleep with the lights on now. It sounds silly for a 24-year-old to be doing that, but to be honest to God, I’m still frightened by this thing. I haven’t bothered going out looking for my lost trap because I’ll bet the thing has torn it apart by now."
Idaho,ID,Ada County,-116.2420304,43.478767,,"February 2008 - I saw a Dogman walking along the greenbelt in Boise, Idaho. And to be more specific, the area would be Garden City. The actual location on the greenbelt would be the area of the greenbelt that is just on the other side of Veteran’s Parkway Bridge. (for those not familiar with the area, the Boise River flows through downtown Boise and Garden City. The greenbelt is a walking/biking pathway that is paved that goes right next to the river.) It was 3:15 am (in February 2008) and I was scraping the ice off of my car window. I had to be to work at 4 am. I realized that it was eerily quiet, I looked up, and I saw it walking along the greenbelt going towards the Veteran’s Parkway Bridge. (The bridge goes over the Boise River, and the greenbelt pathway goes under the bridge.) It was tall, I would guess over 7 feet. It turned it’s head and looked at me, it had green neon colored glowing eyes. I said out loud “Oh, my God.” It turned it’s head back and continued walking along the greenbelt. It was walking slowly, I was frozen with fear and didn’t move until I saw it vanish behind the building that is next to the Veteran’s Parkway Bridge. (I assume that it continued along the greenbelt under the bridge.) It had dark brown fur all over its body. Pointed ears, long snout, weird legs, a tail. I got a pretty good look at it. That section of the greenbelt is at the end of a dead-end street and has a couple of business there with parking lots that are all lit up with street lights. I only saw it that one time."
Idaho,ID,Hoodoo Valley,-114.641681,44.019525,11/15/2017,"Name:
Mike
Report Title:
North Idaho, HooDoo Valley 
Dogman Sighting details::
Last winter, right after the first snow, my mother and I were driving home from Coeur D' Alene. You have to cross the train tracks twice to get to my house. After the second crossing is our neighbors that hang all kinds of crazy signs about Giants in the woods, Government cover ups, and the HooDoo legend of the Howler. We've always thought these people were talking about Sasquatch. We are members of the BFRO, but we never guessed a chance for Dogman. We were passing the loonie house and it was around 22:00 with clear vision. There's a bullpine treeline to my right and a hillside to the left, and my property straight on top of the hill. My brights were on and I remember scanning the treeline as we were passing, and about 12ft up were TWO RED REFLECTED EYES, SURROUNDED BY A BLACK MASS WITH SHOULDERS, NO NECK, AND PRONOUNCED EARS. My shock caused me to ditch the from not paying attention to the road. We were high centered for about 5 minutes, I stepped out to lock my hubs, and I remember that OVERWHELMING FEELING OF BEING WATCHED, which hurried my project. When I got back in the car, the feeling didn't go away. I quickly got out of the ditch and sped up the hill to the house. My Mom was asking me why I was so worried, which she later found out why. About midnight, Mom was woken up by THE MOST GUTTERAL HOWLING YOU CAN IMAGINE. Mom yelled at me threw the house if I was awake, and I had already had my window cracked and listening to the sounds that we STILL HEAR every now and then. I then later looked for anyone who knew anything about what I saw. I then located Mr. Vic who runs ""Dogman Encounters"" on the east coast. He gave me the best info he could, which was extremely helpful. I then ARMED MYSELF WITH AN AR15, .45 REVOLVER, AND A .380. It was the best I had at the time. I figured a guy on the phone might be full of it, AND THE ONLY WAY TO GET THE TRUTH IS TO FIND IT YOURSELF. I tracked threw the snow to the location I seen the eyes and the exact tree. There were NO TRACKS IN THE SNOW! I thought I was just seeing things and got all worked up over nothing, but then I looked up. around 13-15 feet up the tree, and about 7 feet up as well were CLAW MARKS DUG INTO THE TREE. I started looking for other trees and sure enough, THERE WAS A TRAIL OF CLAW MARKS FROM TREE TO TREE. Eventually the mistery trail came to an end and gave into another shocking trail. Large enough to dwarf a lion print were THE LARGEST DOG PRINTS I'VE EVER SEEN! The Trail seemed to step over large brush piles and bushes, eventually it lead to the quad trail that follows the lower part of my property and HooDoo Lake. What I saw next still lies there. A DEER CARCASS WITH NO HEAD, NO HIND QUARTERS, AND NO VITAL ORGANS. On closer examination, the neck bone was crumbled and shattered surrounded by torn flesh. Both legs were broken with no bite marks, and the ribs had been separated in a pattern that indicated hyperextention. There was a lot of scuffle in the snow from cyotes, but I've never seen cyotes leave the breast meat and back straps? What concerned me even more was, I found a leg wedged in the fork of a thin pine about 12 ft off the ground. THIS TREE COULDN'T SUPPORT A BOBCAT. I've never gone back in the woods behind my house without being armed since. My neighbors now think I'm the crazy one. I dress in full combat gear when I set trail cams. I guess I am the weird one now, but I will tell you this, there is something in my woods that has the rancher across the street thinking a Grizzly attacked his cows in November. Every neighbor hears the howls. I asked my land lord at the bar if he had seen or herd anything while he was living here, and his face went white as a ghost. I haven't had a sighting since, but I did have an ice ball thrown at my car, and there's no kids in this neighborhood. 
Submitted File 1:

Date and time
11/15/2017 10:00 PM "
Idaho,ID,Idaho Falls,-112.0339645,43.4916514,,"My name is Angela. I am a 47 year old female from Idaho Falls, Idaho. I grew up in Idaho and I am an avid animal lover. Especially Wolves since I was very young.
I am writing to tell you about my Dogman encounter when I was around 16 or 17 years old. It would have been around 1986 or 1987.
Anyway, myself, my friend L. (Female) and my other friend B. (Male) decided one night to go into our local cemetery and look for what is called ""the knocking grave"" and the ""Werewolf grave"". We found the knocking grave and discovered that it is just a loose board which vibrates back when you knock on the grave. We never found the Werewolf grave so we just chalked it up as being a myth. 
We decided to go back to the car and were talking when L. and B. decided they wanted some alone time (they were a couple back then). I got out of the car and decided to walk around the cemetery by myself. It was a beautiful night with a full moon shining above, ironic I know. I was walking along looking at the old gravestones and thinking of how sad it is that so many people are completely forgotten after they die when I heard a strange sound to my left. I was standing near a mausoleum looking down into another part of the cemetery. I heard the sound again and started walking towards it. It sounded as though something was crunching on something! I stood there for a minute listening. I immediately noticed how quiet it had gotten in the cemetery and the hair stood up on my neck and arms. Usually there is noise from cars or dogs barking or crickets or something like that but there was nothing! I then saw a silhouette of something big and black standing a little ways away from me. Around 25 feet away to be exact. Something told me to back away slowly and leave now but I ignored it. I crept closer to the creature never taking my eyes off of it. My eyes had adjusted to the darkness and I could see very well especially with the moonlight helping light up the night. What I saw terrified me and also peaked my curiosity! The creature first looked like a huge Wolf but the front legs and torso were abnormally large and the back legs were huge as well! It had a long furry tail behind it just like a Wolf’s tail. The head was huge and it had long pointed ears with stuffs of fur at the tips from what I could see and it was leaning down and was eating something. The sounds I had heard was the crunching it made when it bit into whatever it was eating. I was excited because I had always wanted to see a wild Wolf and I thought that was what I was looking at! I figured that maybe a Wolf had escaped the Zoo which was right next door to the cemetery and had caught a rabbit or something. I realized though that the Zoo didn’t have a Wolf in it and hadn't had one in years. That made me even more excited and curious! I stared at the creature for about a minute or so and then I shifted my legs to get more comfortable and I must have stepped on a twig or scuffled my feet because the creature suddenly stopped eating, looked up and turned it's head my way. It then stood up on it's back legs and I heard a loud pop and that is when I realized this was not a huge Wolf! It was black and had a few brownish streaks in it's fur. When it stood up I saw it's head, chest, stomach and lower body. The shoulders and chest were massive and covered in fur that tapered down as you looked at the stomach area and legs. It reminded me of a body builder on steroids because of how muscular it was! As it stood there it started to sniff the air and it stopped and stared my way. The eyes were a deep orange gold and seemed to glow in the moon light. It looked at me and I felt a fear grow deep within me that I had never felt before. I knew it saw me and I knew I had made a huge mistake by not leaving when I first got that bad feeling. It felt as though everything went cold and this creature could see within my soul! It starred at me for a minute and then it opened it's mouth and it bared it's teeth at me as if it were smiling! The teeth were huge and yellowish white and they looked very sharp, just right for ripping it’s prey apart. It never took it's eyes off of me! It then lifted it's arm and took a bite out of whatever it was eating. I then realized the sound I had heard was it crunching bone and tearing flesh as it ate It's ""meal"". The hands were like elongated paws and at the end of each finger were huge black claws that gripped the leg it was eating. I stood there watching it eat for what seemed like hours when it could have only been a few minutes. He never took his eyes off of me!!!The fear I felt overwhelmed me! I felt sick and I was visibly shaking and so I did the one thing I had been taught to never do when confronted with a predator. I turned and ran as fast as I could back to the car! I didn't care. I couldn't get his eyes out of my head and that smile... Those teeth!!! I could imagine it catching me and ripping me to shreds as I ran! I made it to the car though, flung open the door and jumped in screaming for B. to start the car and get us out of there! They asked me what was wrong and I just yelled at them to go now! B. looked at me and saw the terrified look on my face so he started the car and we left and I never went back to that cemetery again. Later that night I told B. and L. what I had seen and they both laughed at me and told me it was just my mind playing tricks on me which made me feel hurt that they didn't believe me but I could hardly believe it myself. I saw a Werewolf or what is referred to as a Dogman and I will never forget it."
Idaho,ID,Minidoka,-113.4902829,42.7537967,,"2013 - I wasn’t there, but my son, son in law, and their friend saw a Dogman. My son called me all freaked out that they had seen a Bigfoot because he knows I believe in Bigfoots. Now, my son always made fun of me for believing in Bigfoots. He asked me, “Dad. Can Bigfoots run on all fours?” I said, “Yes. “Why do you ask?” and he said, “Dad. We just saw one while out spotlighting rabbits. I asked him to describe what it looked like and he said they were hunting rabbits with a spotlight and he saw something hunched over. He said he then yelled to the others and let them know that he had seen something and then started to shine his light on it. At first, he thought it was a large bird because it was down like it was eating something. Then, it stood up on its hind legs and spread its arms out wide and when other two came to look at it, it dropped down and took off faster than anything they had ever seen before. He said it had a dog snout and was covered in fur, but you could see it was very muscular. My son is 6’2 and he felt it stood as tall or taller than him. When it took off, they ran after it and watched it jump and clear a huge rock pile in one leap, like nothing. That scared them and they all ran back to their car, to get out of there.

I spoke to all three and they all had the same story and described it the same way. I told my son that’s not a Bigfoot because Bigfoots don’t have dog snouts. I told him, “You saw a Dogman.” It’s funny that this happened around a lot of corn fields. The area also had caves and was covered in sagebrush."
Kansas,KS,Jackson County,-95.8142885,39.4241422,6/8/2015,"6/8/2015 - Since it was summer break for my school, I was lazily lounging at home watching TV. I got bored, so I went outside to see if I could do anything with my chickens, like feed them worms and snails. Before I go into more detail, I should explain the area I live in. My home is on the outskirts of the city I live in. I had about 5 or 7 chickens at the time, and we hadn’t expanded the coop, so it was a small pen connecting to two sides of the chicken coop, which is wooden and sturdy; the only ways to get into the coop is either through the trap door attached to the big door and the three windows; one window is on one side of the door and the second window on the other side. The third window is a large window. Keep in mind that they all have traps connected to them so they can be closed. We have 7 acres of woodland that we call the “back pasture,” and if you’ve ever been back there you could see that it’s a popular habitat for the local deer; there was also a wild boar that was roaming around at the time, and I don’t know how it got there. We had been having trouble with poachers for a while, considering the population of deer in the woods. One poacher had set up a trail cam, one that was motion-activated. There was an old rusty deer stand that had been put on a tree a long time ago, and the tree had begun to grow around it. Beyond our acres of woods, there’s a large cornfield owned by our neighbors, and beyond that is a forest. I don’t know what the forest is like beyond the field since we’ve never been there. I went outside to do something with my chickens, and I had brought along a bucket of corn for feeding the deer after. When I walked out of my home, I saw a doe was sitting in the tall grass; I thought it was sleeping since it had its head down and wasn’t moving. I, being the curious little nut I was, decided that I would sneak up on the deer and get a picture of it to show to my mother when she got home from work. I crept as silently as I could across the yard that separated me from the deer. I should also mention that we have a clearing with a burn pit in it that was filled with cedar branches. I was creeping across my yard towards the deer, and when I had cleared the burn pit and was about ten yards from it I realized that the deer wasn’t asleep, but it was dead. It was the most disgusting sight I had ever seen; its intestines were completely gone, the flesh on the body of the doe shredded to pieces and blood absolutely everywhere. It looked as if it had been sitting there for a while, and it smelled like it, too; most of the blood was dried and the air reeked with the stench of rotting flesh, urine, and what seemed like a hint of wet dog. Something that creeped me out about the scene was although it was a rotting carcass, there were no insects at all around it; it was as if the usual lively forest was deader than the deer. Not even the neighbor’s cattle made a sound. It looked as if the poor deer had simply been left after being brutally attacked and half-eaten, which it most likely was. I left the bucket at the beginning of the trail, thinking that I would come out later with my mother and grain the deer when she got home. Then, I started to walk back to my house. I had barely taken a few steps when I heard a low, snarling growl that sounded like a wolf, although it seemed distorted as if it were being played on an old radio(sorry, that’s the only way I think of describing it). Against my better judgment, I turned my head around, and I saw what looked like the biggest freaking wolf I’d ever seen. It was on all fours, its fur was black and matted in places; its face was what you’d expect a wolf to look like, although it was broad and the muzzle seemed a little short, although the way it was curling its lips made it look as if its snout was plenty long, and its eyes were yellow; not a bright yellow like the yellow of a flower or the sun, but a dim, amber, red yellow, if that makes sense. Its ears looked like that of a Doberman pincer, with the cropped effect. Its front legs were long, and it looked as if it were a body builder. Its “paws,” if you can even call them paws, looked like huge hands with long claws at the end of them. It stood up, and I heard the most sickening popping sound you could ever imagine. It sounded like the sound of popping joints, but it seemed amplified as if it were being played through a microphone and the sound was coming out of loud speakers. Its body looked like a body builder’s pumped up on steroids, it was so big. It had no tail, that I could tell, and it seemed to tower over me, although I was a good 10 meters from it. I was about five foot four inches at the time, and I came nowhere close to its height; it was so tall that the tip of its ears could almost touch the top of a young cedar. It let out a loud howl, which sounded more like a roar and it charged at me. Doing the only thing I knew to do while hyped up on fear and adrenaline, I began to run away from it. I remember clearing my yard in what seemed like hours but was most likely only a few seconds, and running inside, slamming and locking all of the doors and windows. As I calmed down a small bit, I had realized that if it had really wanted to kill me that it would have; that what I had experienced was not an attack charge, but a bluff. I was lucky to get away with my life.

Although this happened almost two years ago, it still terrifies me to think about it. The deer was gone the next day, and ever since that evening I have been weary around the woods, only going in them in broad daylight, only when I absolutely had to, and never without a weapon. Sadly, I cannot say that I am one of those people that have stopped experiencing things after the encounter, although I only had nightmares for a month after that day in June. Nothing really started to happen again until about 2 months ago when I was staying up at night playing on the laptop. I had started to hear things moving around on the porch and turned on the light to see the shape of something huge disappearing behind the corner of my house. There was also one of the rare times I went into the woods after the first encounter when I was helping my mother clear brush from the hunting clearing. I was going to get the mower, and was walking the trail to do so when I heard bipedal footsteps following me off to my side; they stopped whenever I stopped, and I eventually ran out of the woods and I haven’t been back since.

I asked my late great grandmother about the creature I had seen in the woods, and she informed me that there was something called the wolf-head man that stalked the Kansa tribe, preying on small children that strayed too far from their tepees. Later, I was informed by my history teacher that my house had actually been built on a tribal burial ground, and I have since been wondering if that had something to do with it. I hadn’t heard about the wolf-head man before she had told me about it; when I saw that there were several eye-witness reports that were proved to be truthful, it made me feel a lot better about coming out with this information. I had attempted to tell people previous to this submission, but everyone either said I was stupid, crazy, or just a plain liar. One thing’s for certain; I am not stupid, I am not crazy, and I am most definitely not a liar. I know what I saw, and what I saw was a Dogman."
Kansas,KS,Jackson County,-95.8142885,39.4241422,9/13/2013,"9/13/2013 - Before I say anything about my encounter, I just want to clarify that when I saw this thing, I went to Google and searched up what it was. I came across this website and found that another person in Jackson County had had an encounter with something like this, so I know I’m not crazy. I’d been studying wolves and their behavior for about 3 years before I had this encounter, and I know that considering Jackson County is about 656 square miles with a population of 674,158 and it being practically infested with wildlife such as deer, livestock, and predators such as coyotes and foxes, it wouldn’t be likely for a large predator such as a wolf to be lurking in the sparse woodland. The average wolf territory is 13 – 2,400 mi², and it’d be easy for such a huge creature to live just in Jackson County alone. This may even be the very same dog-wolf-man thing that the other person saw. Anyway, on to the encounter. I was just chillin’ on the laptop in the living room, watching people blow stuff up, when I felt like I had to go to the bathroom. I set the laptop down and put my headphones on the keyboard and got out of the chair. Let me clarify, I’m not a bloody psychic or a medium or anything, but I have a sort of sixth sense where I can tell if something is watching me, and I knew something was. We have a huge window on the wall just above the couch, and it was a particularly cold night, so the windows caught things like breath fairly well. I turned to the window, thinking that whatever it was watching me from there, and I knew I’d see it if it was(we have motion-sensing floodlights), and it’d have to be either standing on something or tall as the devil himself in order to see into the window of our trailer(it was around 6-8 feet off the ground, with the top of it being about 11 feet). I looked over to the window, and the only thing I could see was that the floodlights were on and something seemed to duck under the window, like a kid playing hide-and-seek. I didn’t think anything of it, considering our neighbors were a sort of druggies and alcoholics and often came to look in our windows, and every opening to the house was locked, so I had nothing to worry about. I went to the bathroom, and when I finished I washed my hands and went back to the laptop. I noticed that the floodlights went out, so whatever it was gone. Not thinking anything else of it, I went back to watching people blow stuff up. I should mention also that my eyes are sharp, sharp enough to spot a bird about 50 feet away in a tree, so it’s no surprise that when the floodlights came back on I noticed immediately. I glanced up from the screen, expecting a drunken or high idiot to be looking in with a stupid expression on his face, but I was frozen by what I saw. It was a huge, huge wolf, that was looking at me with dirty ambery-yellow eyes. Its ears looked like they were torn or Cropped or something, and the face looked sort of human-like. Not really a full human face, but more like the jawline looked very masculine and human compared to the rest of its face. Its lips were curled back and it seemed as if it were snarling, though I couldn’t hear it if it was, and its breath caught on the cold glass. It was so tall that the top of its head was halfway up the window, and if I had to guess how wide it was I’d probably say maybe the width of my shoulders. I knew that whatever it was, it most likely had wolfish instincts, so I did the only thing I knew to do, which was avoid eye contact and make yourself look as small as you could whilst having your throat and underside showing. This is a very common submissive position, and although I was scared out of my mind, I knew that holding eye contact would make me seem like a challenger and running would make me seem like prey. When I did the submissive position it must’ve worked for it to leave me alone because it just hit the window, which made the entire trailer shake, and it went away. I hadn’t heard or seen anything else like it since, although I do hear the odd howl coming from the backroads. God help the poor idiot that decides to try and hunt this thing down. I can tell you know that whatever it was was NOT friendly because if it were, it wouldn’t have slammed my window as hard as it had, and it would not have been growling like I’d taken its food. Although it practically did assault my window, I could understand why it was upset. I was on its territory, after all, an intruder and possibly a threat to its existence and its prey. It’s really just best to stay out if its way and respect it. After all, it is one of God’s many strange creatures in the world."
Kansas,KS,Osage County,-95.6457951,38.6009003,,"Summer 2016 - I was driving home from doing some shopping in a nearby town and was all alone just driving and listening to the radio. It was just before sunset on a beautiful summer day. I was admiring the sky because it was such a bright orange. While driving through some S-curves in the road, I made the first turn and saw some deer dart across the road. Immediately I hit the breaks to slow down, not knowing if there were more to come out of the woods. On the opposite side of the road, it drops down a steep embankment to a farm field. I had slowed the car down and scanned the treeline for more deer. That’s when this thing jumped out of the woods running after the deer. He landed in the middle of the road and cleared the rest of the road in his next stride.

It’s so hard to comprehend what I saw but, it sounds like the descriptions that people have claimed on here. It was a Grey figure with a short sleek coat. I did not see a tail on this creature. It was on all 4s and was the same height as the deer. His head was very odd. It looked like a dog head with cropped pointed ears but had a very short muzzle. He briefly turned his head towards me when he crossed and his eyes…I wouldn’t say they glowed but they weren’t normal animal eyes. They were like dull yellow. And they definitely stood out. His body was what really confused me because the way it moved was like a human would move when trying to run on all 4s. Its gait looked lazy. Like he was just kinda loping across the road. It was very muscular on the front end but had a very thin almost sickly looking abdominal area and hind legs. Once he was across the road I lost sight of him over the embankment. I was so confused as to what I saw that I didn’t tell anyone right away for fear that they would think I was crazy.

I have been searching for answers since then but came up with nothing. I eventually told my husband and one close friend but neither of them had heard of anything that matched my description. I’m still not 100% sure that I saw a Dogman but it is the only thing I have come across that sounds reasonably close to what I saw."
Kansas,KS,Hamilton County,-101.7979613,37.9741668,,"early 2000's - If you know anything about Kansas, you’ll know it’s dry, flat and void of much forestry. As a kid, I lived on a farm in the middle of nowhere. I remember that we had our own play set outside, complete with swings and monkey bars. Nearby was a large patch of overgrown weeds, almost as tall as six feet in some places. I hated playing at the play set, because sometimes, around sunset, I’d see red eyes from within the weed patch. I told my grandparents, but they dismissed it as coyotes. However; one day, I wanted answers and I approached the weeds. Upon closer inspection, I saw a creature that looked similar to a dog, with shaggy white fur. I remember that I thought its front ‘paws’ looked like that of a gorilla’s. The creature moved away from me and I never saw it in that weed patch again.

A year later, I saw the same figure lurking in the dark, outside of the house. I was so paranoid, my mother could not get me to leave the house for a long time, except for going to school. I haven’t seen this humanoid since, nor am I completely sure it is the fabled ‘Dogman’."
Oklahoma,OK,Cleveland County,-97.3516558,35.254964,,"June 2000 - I had been up all night, at a friends house, in the town of Tribby, playing video games. I didn’t want to sleep there, so I said goodbye and headed home. I knew my car was making a funny noise but I thought surely I could get home. Well, I was driving down a long, dark stretch of highway, with nothing but forest and a few sparse country houses. I was coming up to the top of a long hill, when suddenly, my car stops pulling forward. The engine revved but no gears would engage. My CV joint just went out. I was hoping that wouldn’t happen. Well, I had no way of getting it home, so I backed up, down the road, in neutral and off, onto a side road. I thought about staying and sleeping in the car but something told me not to do that. I had an eerie feeling of being watched, so I grabbed my video game case and my machete that I had made from a lawnmower blade and started walking. I kept noticing the feeling of being watched and it felt like I was being followed. I kept looking behind me and saw nothing, but when a car passed by, heading in the direction behind me, it illuminated the area with its headlights and I saw something behind me, in the ditch, hunched down low. It was huge and I could tell it looked animal but had humanoid features. It seemed to have arms but its head was most definitely K9. Its head was very large and its eyes glowed red when the lights hit them. Well, I’ve seen enough werewolf movies to know that this wasn’t a good situation, so I started running. That probably wasn’t the best choice, because I know that predators like to chase things that run from them. When the car had passed, the creature had darted into the trees. I thought that was the best time to run, so I did. I ran for about a quarter mile and looked back but didn’t see anything, so, I kept walking. Well, I kept checking behind me and off to the side, where the treeline was. I knew it was still out there and probably following me and yeah, I was afraid, but I was also prepared to defend myself, with my machete, if need be.

I came up, onto another hill and saw a farmhouse, off in the distance, to my left, down a long, dirt driveway. The moon was almost full and the area around the house was clear, so I could see a guy out there, messing with his truck as I walked by. Then, he turned on a spotlight on his truck and spotted me with it. I kept walking, cause his property said no trespassing and many out there wouldn’t hesitate to unload on a strange trespasser.

I knew it was close again, possibly closer now and I was about to turn around and face it when another car came over the top of the hill and passed by me, going behind me again. I followed with my eyes and noticed this time it was a cop so thinking quickly I dropped my machete on the edge of the grass and waved. As he passed his lights hit the ditch as well and I saw that the Dogman was very close but it darted into the trees again, when the light hit it. Thankfully, a moment later the cop stopped and turned around. He came back and asked me what I was doing out there, so, I told him what happened with my car. I didn’t mention the Dogman, though. He may have thought I was crazy but I asked him for a ride home. He agreed after wanting to go check and make sure my car wasn’t blocking the road. After we checked it, he agreed to take me home.

I don’t know what might have happened that night if he hadn’t shown up and it was the only time I was genuinely happy to see a police officer."
Oklahoma,OK,Fairland,-94.8474567,36.7511833,,"Name:
Jason 
Comments/Questions:
Dogman I saw him on a farm in fairland,ok. Around 1990 he ran over my dad trying to get away from a thunderstorm coming in it was so strange "
Oklahoma,OK,Tulsa County,-95.940971,36.1593471,,"February 2016 - I heard my dog barking and growling, around 3:00 AM, one night. I got up and went to our back door, to see what she was barking at. When I did, I saw her running up and down the backyard fence line, barking, growling, and urinating, all along the fence, with her tail tucked in. My first thought was, “Predator.” I knew something was wrong. I focused my eyes, to see if I could see what she was barking at and whispered, “Holy $#*#!!” I saw something bent over, in a circle, that was black and looked like it had a mane, like a lion. I looked at it for about 15 seconds and decided to run to the bedroom and get my head-wrapped light. I put it on my head and ran to the back den and saw that it was still there. I carefully turned on the light and shined it right on it. When I did that, it turned around and looked in my direction. Then, it ran down the fence line, with a smaller one in front of it. The best way I can describe it would be to say that it was the size of a lion. It had yellow eyes, pointed ears, huge shoulders and a huge chest. It ran on all fours. Also, this thing was so fast, it only took it about two seconds to run down the fence line. This ""wolf"" was way faster than my dog. I woke up my wife and told her what had just happened. I then went to the computer and Googled “Huge wolves, in America.” Under “Images,” I found a cartoon of a drawing, someone did and its head and mane looked just like what I saw. It was called a Dogman. Today is April 25th, 2016 and I was listening to Episode 90, of your Dogman program, on YouTube. As I was listening, I heard your story, about Darrell Robertson. When you said that happened in a suburb of Tulsa, Oklahoma, I jerked my head around and looked at your website. I decided to give this report to you, so you can warn people about these things."
Oklahoma,OK,Pottawatomie County,-97.0068393,35.275439,,"Back in the early 90's, when i was 19 or so, I worked nights, unloading trucks, at a chain retail department store, back before they turned into super stores. Anyway; several people started to noticed a co worker looked like she wasn't getting any sleep. One night, she told a few of us, on our break, that she was having to leave early and take the long way to work and back home, because of something she saw. She previously always took a road called Moccasin Trail, but one night, the week before, while turning onto that road, on her way to work, she said she saw a huge werewolf sitting in the grass, just watching cars go by. She said she had seen it on four or five occasions and just couldn't take it anymore. She said she was scared this thing was going to follow her, so she just completely avoided that road all together. The way she described the sighting was when she would turn onto this road, her headlights would light up the embankment across the road, just enough so that she could see this big werewolf sitting about 30 feet up on the embankment. She said It would sit in the grass, with its legs stretched out in front of itself. she said it would most often be leaning back, supporting itself on one or both of its elbows, in a kind of leisurely pose, just watching the cars pass by. She really seemed to be sincerely disturbed by her encounter. Over the years, I have heard several stories about strange happenings in that area. The Native Americans talked about staginis and shape shifters in that area. I don't know if that has anything to do with that girl's sightings or not. I just thought it was worth mentioning.? "
Oregon,OR,Linn County,-122.53401,44.4099768,,"March 2017 - It was 2:30 AM and another night of not being able to sleep, due to
back pain. I was lying on my side, reading, when my (very close by)
neighbor’s motion detector light turned on. This happens from time to
time. When it turns on, it lights up the entire side of my house. We have lived here 9 years and I have never once seen anything walk past my bedroom window at night. Since I was facing my large bedroom window, the very bright motion detector light going off caught my attention. I looked up and saw the side silhouette of a Dogman!! I said, “Holy Crap!!” It was walking past my bedroom window. I saw it from mid-shoulders up. The shoulders were huge and its head was huge. It had pointed ears, like a German Sheppard dog and a long snout. Its mouth was slightly open, as I saw a large tongue that seemed to be lolling to the side of its mouth. When I saw this creature and spoke those words, I could swear that thing slowed down, smirked, and then kept going. That’s all I saw that night.

Last week, though, while in my bedroom again, I heard something huge land on the ground, behind my bedroom wall. That wall has no windows. I heard deep, kind of raspy breathing. I started praying, pleading the blood of Jesus over my house, grounds around it, and all. I do this most nights, but sometimes I forget.

I’m awake most nights until 3 AM or later, due to having severe spine issues, as well as Fibromyalgia. We live in a lovely manufactured home community. There are lots of trees around here and it’s VERY close to canals, large open fields, and woods. I know this is what I saw, but the fact that I saw it has left me amazed. Why is that, when so many are also seeing them? I guess I just thought since I am in the house most of the time, due to my health, I would never see them.

The space between my neighbor’s house and ours is about 10 feet. My husband went outside weeks later (once I got the courage to tell him this had happened) and measured the area by the window. That Dogman had to be at least 8 feet tall. What concerns me greatly is that no one in the Police department or government will alert people to their existence. People are walking around feeling a false sense of security. I know I did! I won’t even try to walk outside anymore and yes, I have cautioned my neighbors… The ones with the security light.

I can’t think of any other details right now, but it’s important for you to know that several years ago, a homeless woman was camping out, down by the river, here in Albany. She was found dead and her tent was really torn up. I believe the police report in the newspaper said she was torn up as well, but I honestly can’t remember any of the details. To the best of my knowledge, no one was ever caught for that crime. This is a sleepy town, just over 50,000 people. We no longer get the newspaper, so I have no idea if this has happened again. I do know that a couple was down by that same area and saw a Dogman. It really frightened them badly. I heard about that on another YouTube channel. I just want people to be aware, so they don’t go out at night anymore, especially near the river! But then, we’re not near a river and I saw one in the middle of the night.

Thank you for reading this report, and for doing all that you do, to make people aware of what is really going on out there!"
